ZIP5,CBSA CODE,CBSA LSAD
98582,16500,Micropolitan Statistical Area
98583,10140,Micropolitan Statistical Area
98584,43220,Micropolitan Statistical Area
98585,16500,Micropolitan Statistical Area
98586,,
98587,10140,Micropolitan Statistical Area
98588,43220,Micropolitan Statistical Area
98589,36500,Metropolitan Statistical Area
98590,,
98591,16500,Micropolitan Statistical Area
98592,43220,Micropolitan Statistical Area
98593,16500,Micropolitan Statistical Area
98595,10140,Micropolitan Statistical Area
98596,16500,Micropolitan Statistical Area
98597,36500,Metropolitan Statistical Area
98599,36500,Metropolitan Statistical Area
01901,14460,Metropolitan Statistical Area
01902,14460,Metropolitan Statistical Area
01903,14460,Metropolitan Statistical Area
01904,14460,Metropolitan Statistical Area
01905,14460,Metropolitan Statistical Area
01906,14460,Metropolitan Statistical Area
01907,14460,Metropolitan Statistical Area
01908,14460,Metropolitan Statistical Area
01910,14460,Metropolitan Statistical Area
01913,14460,Metropolitan Statistical Area
01915,14460,Metropolitan Statistical Area
01921,14460,Metropolitan Statistical Area
01922,14460,Metropolitan Statistical Area
01923,14460,Metropolitan Statistical Area
01929,14460,Metropolitan Statistical Area
01930,14460,Metropolitan Statistical Area
01931,14460,Metropolitan Statistical Area
01936,14460,Metropolitan Statistical Area
01937,14460,Metropolitan Statistical Area
01938,14460,Metropolitan Statistical Area
01940,14460,Metropolitan Statistical Area
01944,14460,Metropolitan Statistical Area
01945,14460,Metropolitan Statistical Area
01949,14460,Metropolitan Statistical Area
01950,14460,Metropolitan Statistical Area
01951,14460,Metropolitan Statistical Area
01952,14460,Metropolitan Statistical Area
01960,14460,Metropolitan Statistical Area
01961,14460,Metropolitan Statistical Area
01965,14460,Metropolitan Statistical Area
01966,14460,Metropolitan Statistical Area
01969,14460,Metropolitan Statistical Area
01970,14460,Metropolitan Statistical Area
01971,14460,Metropolitan Statistical Area
01982,14460,Metropolitan Statistical Area
01983,14460,Metropolitan Statistical Area
01984,14460,Metropolitan Statistical Area
01985,14460,Metropolitan Statistical Area
02018,14460,Metropolitan Statistical Area
02019,14460,Metropolitan Statistical Area
02020,14460,Metropolitan Statistical Area
02021,14460,Metropolitan Statistical Area
02025,14460,Metropolitan Statistical Area
02026,14460,Metropolitan Statistical Area
02027,14460,Metropolitan Statistical Area
02030,14460,Metropolitan Statistical Area
02032,14460,Metropolitan Statistical Area
02035,14460,Metropolitan Statistical Area
02038,14460,Metropolitan Statistical Area
02040,14460,Metropolitan Statistical Area
02041,14460,Metropolitan Statistical Area
02043,14460,Metropolitan Statistical Area
02044,14460,Metropolitan Statistical Area
02045,14460,Metropolitan Statistical Area
02047,14460,Metropolitan Statistical Area
02048,39300,Metropolitan Statistical Area
02050,14460,Metropolitan Statistical Area
02051,14460,Metropolitan Statistical Area
02052,14460,Metropolitan Statistical Area
02053,14460,Metropolitan Statistical Area
02054,14460,Metropolitan Statistical Area
02055,14460,Metropolitan Statistical Area
02056,14460,Metropolitan Statistical Area
02059,14460,Metropolitan Statistical Area
02060,14460,Metropolitan Statistical Area
02061,14460,Metropolitan Statistical Area
02062,14460,Metropolitan Statistical Area
02065,14460,Metropolitan Statistical Area
02066,14460,Metropolitan Statistical Area
02067,14460,Metropolitan Statistical Area
02070,14460,Metropolitan Statistical Area
02071,14460,Metropolitan Statistical Area
02072,14460,Metropolitan Statistical Area
02081,14460,Metropolitan Statistical Area
02090,14460,Metropolitan Statistical Area
02093,14460,Metropolitan Statistical Area
12301,10580,Metropolitan Statistical Area
12302,10580,Metropolitan Statistical Area
12303,10580,Metropolitan Statistical Area
12304,10580,Metropolitan Statistical Area
12305,10580,Metropolitan Statistical Area
12306,10580,Metropolitan Statistical Area
12307,10580,Metropolitan Statistical Area
12308,10580,Metropolitan Statistical Area
12309,10580,Metropolitan Statistical Area
12325,10580,Metropolitan Statistical Area
12345,10580,Metropolitan Statistical Area
12401,28740,Metropolitan Statistical Area
12402,28740,Metropolitan Statistical Area
12404,28740,Metropolitan Statistical Area
12405,,
12406,,
12406,28740,Metropolitan Statistical Area
12407,,
12409,28740,Metropolitan Statistical Area
12410,28740,Metropolitan Statistical Area
12411,28740,Metropolitan Statistical Area
12412,28740,Metropolitan Statistical Area
12413,,
12414,,
12414,28740,Metropolitan Statistical Area
12416,28740,Metropolitan Statistical Area
12417,28740,Metropolitan Statistical Area
12418,,
12419,28740,Metropolitan Statistical Area
12420,28740,Metropolitan Statistical Area
12421,,
12422,,
12423,,
12424,,
12427,,
12428,28740,Metropolitan Statistical Area
12429,28740,Metropolitan Statistical Area
12430,,
12431,,
12432,28740,Metropolitan Statistical Area
12433,28740,Metropolitan Statistical Area
12434,,
12434,10580,Metropolitan Statistical Area
12435,28740,Metropolitan Statistical Area
12435,,
12436,,
12438,,
12439,,
12440,28740,Metropolitan Statistical Area
12441,28740,Metropolitan Statistical Area
12442,,
12443,28740,Metropolitan Statistical Area
12444,,
12446,28740,Metropolitan Statistical Area
12448,28740,Metropolitan Statistical Area
12449,28740,Metropolitan Statistical Area
12450,,
12451,,
12452,,
12453,28740,Metropolitan Statistical Area
12454,,
12455,,
12455,28740,Metropolitan Statistical Area
12456,28740,Metropolitan Statistical Area
12457,28740,Metropolitan Statistical Area
12458,28740,Metropolitan Statistical Area
12458,,
12459,,
12460,,
12460,10580,Metropolitan Statistical Area
12461,28740,Metropolitan Statistical Area
12463,,
12464,28740,Metropolitan Statistical Area
12465,28740,Metropolitan Statistical Area
12465,,
12466,28740,Metropolitan Statistical Area
12468,,
12469,10580,Metropolitan Statistical Area
12469,,
12470,,
12471,28740,Metropolitan Statistical Area
12472,28740,Metropolitan Statistical Area
12473,,
12474,,
12475,28740,Metropolitan Statistical Area
12477,28740,Metropolitan Statistical Area
12477,,
12480,28740,Metropolitan Statistical Area
12480,,
12481,28740,Metropolitan Statistical Area
12482,,
12483,28740,Metropolitan Statistical Area
12484,28740,Metropolitan Statistical Area
12485,,
12486,28740,Metropolitan Statistical Area
12487,28740,Metropolitan Statistical Area
12489,28740,Metropolitan Statistical Area
12490,28740,Metropolitan Statistical Area
12491,28740,Metropolitan Statistical Area
12492,,
12493,28740,Metropolitan Statistical Area
12494,28740,Metropolitan Statistical Area
12495,28740,Metropolitan Statistical Area
12496,,
12498,28740,Metropolitan Statistical Area
22701,19020,Micropolitan Statistical Area
22701,,
22709,,
22711,,
22712,47900,Metropolitan Statistical Area
22713,19020,Micropolitan Statistical Area
22713,,
22714,19020,Micropolitan Statistical Area
22715,,
22716,19020,Micropolitan Statistical Area
22716,,
22718,19020,Micropolitan Statistical Area
22719,,
22720,47900,Metropolitan Statistical Area
22721,,
22722,,
22723,,
22724,19020,Micropolitan Statistical Area
22725,,
22726,19020,Micropolitan Statistical Area
22727,,
22728,47900,Metropolitan Statistical Area
22729,19020,Micropolitan Statistical Area
22730,,
22731,,
22732,,
22733,19020,Micropolitan Statistical Area
22733,,
22734,47900,Metropolitan Statistical Area
22734,19020,Micropolitan Statistical Area
22735,19020,Micropolitan Statistical Area
22735,,
22736,19020,Micropolitan Statistical Area
22737,19020,Micropolitan Statistical Area
22738,,
22739,47900,Metropolitan Statistical Area
22740,,
22740,19020,Micropolitan Statistical Area
22741,19020,Micropolitan Statistical Area
22742,47900,Metropolitan Statistical Area
22743,,
22746,,
22747,,
22748,,
22749,,
22801,25500,Metropolitan Statistical Area
22802,25500,Metropolitan Statistical Area
22803,25500,Metropolitan Statistical Area
22807,25500,Metropolitan Statistical Area
22810,,
22811,25500,Metropolitan Statistical Area
22812,25500,Metropolitan Statistical Area
22812,44420,Micropolitan Statistical Area
22815,25500,Metropolitan Statistical Area
22815,,
22820,25500,Metropolitan Statistical Area
22821,25500,Metropolitan Statistical Area
22824,,
22827,25500,Metropolitan Statistical Area
22827,,
22830,25500,Metropolitan Statistical Area
22831,25500,Metropolitan Statistical Area
22832,25500,Metropolitan Statistical Area
22833,25500,Metropolitan Statistical Area
22834,25500,Metropolitan Statistical Area
22835,,
22840,25500,Metropolitan Statistical Area
22841,25500,Metropolitan Statistical Area
22841,44420,Micropolitan Statistical Area
22842,,
22843,44420,Micropolitan Statistical Area
22844,,
22844,25500,Metropolitan Statistical Area
22845,,
22846,25500,Metropolitan Statistical Area
22847,,
22848,25500,Metropolitan Statistical Area
22849,,
22849,25500,Metropolitan Statistical Area
22850,25500,Metropolitan Statistical Area
22851,,
22853,25500,Metropolitan Statistical Area
22853,,
33101,33100,Metropolitan Statistical Area
33102,33100,Metropolitan Statistical Area
33107,33100,Metropolitan Statistical Area
33109,33100,Metropolitan Statistical Area
33110,33100,Metropolitan Statistical Area
33111,33100,Metropolitan Statistical Area
33112,33100,Metropolitan Statistical Area
33114,33100,Metropolitan Statistical Area
33116,33100,Metropolitan Statistical Area
33119,33100,Metropolitan Statistical Area
33121,33100,Metropolitan Statistical Area
33122,33100,Metropolitan Statistical Area
33124,33100,Metropolitan Statistical Area
33125,33100,Metropolitan Statistical Area
33126,33100,Metropolitan Statistical Area
33127,33100,Metropolitan Statistical Area
33128,33100,Metropolitan Statistical Area
33129,33100,Metropolitan Statistical Area
33130,33100,Metropolitan Statistical Area
33131,33100,Metropolitan Statistical Area
33132,33100,Metropolitan Statistical Area
33133,33100,Metropolitan Statistical Area
33134,33100,Metropolitan Statistical Area
33135,33100,Metropolitan Statistical Area
33136,33100,Metropolitan Statistical Area
33137,33100,Metropolitan Statistical Area
33138,33100,Metropolitan Statistical Area
33139,33100,Metropolitan Statistical Area
33140,33100,Metropolitan Statistical Area
33141,33100,Metropolitan Statistical Area
33142,33100,Metropolitan Statistical Area
33143,33100,Metropolitan Statistical Area
33144,33100,Metropolitan Statistical Area
33145,33100,Metropolitan Statistical Area
33146,33100,Metropolitan Statistical Area
33147,33100,Metropolitan Statistical Area
33148,33100,Metropolitan Statistical Area
33149,33100,Metropolitan Statistical Area
33150,33100,Metropolitan Statistical Area
33151,33100,Metropolitan Statistical Area
33152,33100,Metropolitan Statistical Area
33153,33100,Metropolitan Statistical Area
33154,33100,Metropolitan Statistical Area
33155,33100,Metropolitan Statistical Area
33156,33100,Metropolitan Statistical Area
33157,33100,Metropolitan Statistical Area
33158,33100,Metropolitan Statistical Area
33159,33100,Metropolitan Statistical Area
33160,33100,Metropolitan Statistical Area
33161,33100,Metropolitan Statistical Area
33162,33100,Metropolitan Statistical Area
33163,33100,Metropolitan Statistical Area
33164,33100,Metropolitan Statistical Area
33165,33100,Metropolitan Statistical Area
33166,33100,Metropolitan Statistical Area
33167,33100,Metropolitan Statistical Area
33168,33100,Metropolitan Statistical Area
33169,33100,Metropolitan Statistical Area
33170,33100,Metropolitan Statistical Area
33172,33100,Metropolitan Statistical Area
33173,33100,Metropolitan Statistical Area
33174,33100,Metropolitan Statistical Area
33175,33100,Metropolitan Statistical Area
33176,33100,Metropolitan Statistical Area
33177,33100,Metropolitan Statistical Area
33178,33100,Metropolitan Statistical Area
33179,33100,Metropolitan Statistical Area
33180,33100,Metropolitan Statistical Area
33181,33100,Metropolitan Statistical Area
33182,33100,Metropolitan Statistical Area
33183,33100,Metropolitan Statistical Area
33184,33100,Metropolitan Statistical Area
33185,33100,Metropolitan Statistical Area
33186,33100,Metropolitan Statistical Area
33187,33100,Metropolitan Statistical Area
33189,33100,Metropolitan Statistical Area
33190,33100,Metropolitan Statistical Area
33193,33100,Metropolitan Statistical Area
33194,33100,Metropolitan Statistical Area
33195,33100,Metropolitan Statistical Area
33196,33100,Metropolitan Statistical Area
33197,33100,Metropolitan Statistical Area
33199,33100,Metropolitan Statistical Area
33231,33100,Metropolitan Statistical Area
33233,33100,Metropolitan Statistical Area
33234,33100,Metropolitan Statistical Area
33238,33100,Metropolitan Statistical Area
33239,33100,Metropolitan Statistical Area
33242,33100,Metropolitan Statistical Area
33243,33100,Metropolitan Statistical Area
33245,33100,Metropolitan Statistical Area
33247,33100,Metropolitan Statistical Area
33255,33100,Metropolitan Statistical Area
33256,33100,Metropolitan Statistical Area
33257,33100,Metropolitan Statistical Area
33261,33100,Metropolitan Statistical Area
33265,33100,Metropolitan Statistical Area
33266,33100,Metropolitan Statistical Area
33269,33100,Metropolitan Statistical Area
33280,33100,Metropolitan Statistical Area
33283,33100,Metropolitan Statistical Area
33296,33100,Metropolitan Statistical Area
33299,33100,Metropolitan Statistical Area
43501,,
43502,45780,Metropolitan Statistical Area
43502,,
43504,45780,Metropolitan Statistical Area
43505,,
43506,,
43506,19580,Micropolitan Statistical Area
43510,,
43511,45780,Metropolitan Statistical Area
43511,,
43512,19580,Micropolitan Statistical Area
43512,,
43515,45780,Metropolitan Statistical Area
43515,,
43516,,
43516,22300,Micropolitan Statistical Area
43516,45780,Metropolitan Statistical Area
43517,,
43517,19580,Micropolitan Statistical Area
43518,,
43519,19580,Micropolitan Statistical Area
43520,19580,Micropolitan Statistical Area
43521,45780,Metropolitan Statistical Area
43521,,
43522,45780,Metropolitan Statistical Area
43522,,
43523,,
43524,,
43525,45780,Metropolitan Statistical Area
43526,19580,Micropolitan Statistical Area
43526,,
43527,,
43527,19580,Micropolitan Statistical Area
43528,45780,Metropolitan Statistical Area
43529,45780,Metropolitan Statistical Area
43530,19580,Micropolitan Statistical Area
43531,,
43532,,
43532,45780,Metropolitan Statistical Area
43533,45780,Metropolitan Statistical Area
43534,,
43534,45780,Metropolitan Statistical Area
43535,,
43536,19580,Micropolitan Statistical Area
43537,45780,Metropolitan Statistical Area
43540,45780,Metropolitan Statistical Area
43541,45780,Metropolitan Statistical Area
43542,45780,Metropolitan Statistical Area
43543,,
43545,,
43545,19580,Micropolitan Statistical Area
43545,45780,Metropolitan Statistical Area
43547,45780,Metropolitan Statistical Area
43548,,
43548,19580,Micropolitan Statistical Area
43549,19580,Micropolitan Statistical Area
43550,,
43551,45780,Metropolitan Statistical Area
43552,45780,Metropolitan Statistical Area
